자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
W,일학습병행자격,L5,해양플랜트설치·운용관리,,,ver2.0,,
W,일학습병행자격,L5,해양자원탐사개발관리,,,ver2.0,,
W,일학습병행자격,L2,전산응용기계설계,,,ver2.0,,
W,일학습병행자격,L3,기계요소설계,,,ver2.0,,
W,일학습병행자격,L4,구조해석설계,,,ver2.0,,
W,일학습병행자격,L2,선반가공,,,ver2.0,,
W,일학습병행자격,L2,밀링가공,,,ver2.0,,
W,일학습병행자격,L3,CNC선반가공,,,ver2.0,,
W,일학습병행자격,L3,와이어방전가공,,,ver2.0,,
W,일학습병행자격,L4,형조방전가공,,,ver2.0,,
W,일학습병행자격,L3,레이저가공,,,ver2.0,,
W,일학습병행자격,L3,워터젯가공,,,ver2.0,,
W,일학습병행자격,L4,플라즈마가공,,,ver2.0,,
W,일학습병행자격,L2,기계요소조립,,,ver2.0,,
W,일학습병행자격,L3,기계장치제어,,,ver2.0,,
W,일학습병행자격,L4,기계생산관리,,,ver2.0,,
W,일학습병행자격,L5,기계생산관리,,,ver2.0,,
W,일학습병행자격,L4,기계품질경영,,,ver2.0,,
W,일학습병행자격,L3,동력기계설치·정비,,,ver2.0,,
W,일학습병행자격,L4,동력기계설치·정비,,,ver2.0,,
W,일학습병행자격,L3,생산기계설치·정비,,,ver2.0,,
W,일학습병행자격,L4,생산기계설치·정비,,,ver2.0,,
W,일학습병행자격,L3,승강기설치,,,ver2.0,,
W,일학습병행자격,L2,냉동공조설치,,,ver2.0,,
W,일학습병행자격,L3,냉동공조설계,,,ver2.0,,
W,일학습병행자격,L5,반도체장비개발,,,ver1.0,,
W,일학습병행자격,L5,자동제어기기설계,,,ver1.0,,
W,일학습병행자격,L5,전기기기설계,,,ver1.0,,
W,일학습병행자격,L3,염생산관리,,,ver1.0,,
W,일학습병행자격,L3,젖소사육,,,ver1.0,,
W,일학습병행자격,L3,종자유통,,,ver1.0,,
W,일학습병행자격,L3,채소재배,,,ver1.0,,
W,일학습병행자격,L3,한우사육,,,ver1.0,,
W,일학습병행자격,L2,어촌체험관리,,,ver1.0,,
W,일학습병행자격,L2,임산물생산관리,,,ver1.0,,
W,일학습병행자격,L2,펄프·종이제조,,,ver1.0,,
C,과정평가형자격,기사,기계설계기사,,,,,
C,과정평가형자격,기사,기계조립산업기사,,,,,
C,과정평가형자격,기사,컴퓨터응용가공산업기사,,,,,
C,과정평가형자격,기사,농업기계산업기사,,,,,
W,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,ver2.0,,
W,일학습병행자격,L2,수동용접,가스메탈아크용접,,ver2.0,,
W,일학습병행자격,L4,수동용접,CO2용접,,ver2.0,,
W,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,ver2.0,,
W,일학습병행자격,L5,무대영상,,,ver2.0,,
W,일학습병행자격,L5,보존기술,,,ver2.0,,
W,일학습병행자격,L3,기와문화재보수,,,ver2.0,,
W,일학습병행자격,L3,온돌문화재보수,,,ver2.0,,
W,일학습병행자격,L3,미장문화재보수,,,ver2.0,,
W,일학습병행자격,L3,석조문화재보수,,,ver2.0,,
W,일학습병행자격,L3,단청문화재보수,,,ver2.0,,
W,일학습병행자격,L3,목조문화재보수,,,ver2.0,,
W,일학습병행자격,L5,학예,,,ver2.0,,
W,일학습병행자격,L3,시각디자인,,,ver2.0,,
W,일학습병행자격,L5,시각디자인,,,ver2.0,,
W,일학습병행자격,L3,제품디자인,,,ver2.0,,
W,일학습병행자격,L5,제품디자인,,,ver2.0,,
W,일학습병행자격,L3,환경디자인,,,ver2.0,,
W,일학습병행자격,L5,환경디자인,,,ver2.0,,
W,일학습병행자격,L3,디지털디자인,,,ver2.0,,
W,일학습병행자격,L5,디지털디자인,,,ver2.0,,
W,일학습병행자격,L3,산업환경전기·계측제어설비,,,ver1.0,,
W,일학습병행자격,L5,씨앗생산,,,ver2.0,,
W,일학습병행자격,L5,영양체생산,,,ver2.0,,
W,일학습병행자격,L3,식물육종,,,ver2.0,,
W,일학습병행자격,L5,식물육종,,,ver2.0,,
W,일학습병행자격,L3,농업환경개선,,,ver2.0,,
W,일학습병행자격,L5,농업환경개선,,,ver2.0,,
W,일학습병행자격,L3,과수재배,,,ver2.0,,
W,일학습병행자격,L3,화훼재배,,,ver2.0,,
W,일학습병행자격,L3,채소재배,,,ver2.0,,
W,일학습병행자격,L3,사료생산,,,ver2.0,,
W,일학습병행자격,L5,사료생산,,,ver2.0,,
W,일학습병행자격,L5,종축,,,ver2.0,,
W,일학습병행자격,L4,동물약품제조,,,ver2.0,,
W,일학습병행자격,L3,젖소사육,,,ver2.0,,
W,일학습병행자격,L3,돼지사육,,,ver2.0,,
W,일학습병행자격,L3,가금사육,,,ver2.0,,
W,일학습병행자격,L3,한우사육,,,ver2.0,,
W,일학습병행자격,L3,말사육,,,ver2.0,,
W,일학습병행자격,L4,임산물생산관리,,,ver2.0,,
W,일학습병행자격,L2,목재가공,,,ver2.0,,
W,일학습병행자격,L4,목재가공,,,ver2.0,,
W,일학습병행자격,L2,펄프·종이제조,,,ver2.0,,
W,일학습병행자격,L4,펄프·종이제조,,,ver2.0,,
W,일학습병행자격,L4,임업종묘,,,ver2.0,,
W,일학습병행자격,L3,산림조성,,,ver2.0,,
W,일학습병행자격,L5,산림조성,,,ver2.0,,
W,일학습병행자격,L5,산림토목,,,ver2.0,,
W,일학습병행자격,L5,산림보호,,,ver2.0,,
W,일학습병행자격,L3,어로관리,,,ver2.0,,
W,일학습병행자격,L5,어로관리,,,ver2.0,,
W,일학습병행자격,L3,수산양식,,,ver2.0,,
W,일학습병행자격,L5,수산양식,,,ver2.0,,
W,일학습병행자격,L3,반도체제조운영,,,ver2.0,,
W,일학습병행자격,L3,영업,,,ver2.0,,
W,일학습병행자격,L5,상업용건물관리,,,ver2.0,,
W,일학습병행자격,L3,매장판매,,,ver2.0,,
W,일학습병행자격,L3,보안경비,,,ver2.0,,
W,일학습병행자격,L3,특수인쇄,,,20V1,,
W,일학습병행자격,L3,칠공예,,,20V1,,
W,일학습병행자격,L3,도자공예,,,20V1,,
W,일학습병행자격,L3,섬유공예,,,20V1,,
W,일학습병행자격,L3,가구제작,,,20V1,,
W,일학습병행자격,L3,보석감정,,,20V1,,
W,일학습병행자격,L3,귀금속가공,,,20V1,,
W,일학습병행자격,L5,소음진동관리,,,20V1,,
W,일학습병행자격,L5,기후대기관리,,,20V1,,
W,일학습병행자격,L5,수질관리,,,20V1,,
W,일학습병행자격,L4,정수장운영관리,,,20V1,,
W,일학습병행자격,L3,산업환경보건,,,20V1,,
W,일학습병행자격,L3,생태복원관리,,,20V1,,
W,일학습병행자격,L5,생태복원관리,,,20V1,,
W,일학습병행자격,L4,환경시설관리,,,20V1,,
W,일학습병행자격,L5,환경영향평가,,,20V1,,
W,일학습병행자격,L3,광산조사·탐사,,,20V1,,
W,일학습병행자격,L5,광산조사·탐사,,,20V1,,
W,일학습병행자격,L3,광물·석유자원개발,,,20V1,,
W,일학습병행자격,L5,광물·석유자원개발,,,20V1,,
W,일학습병행자격,L3,광산환경관리,,,20V1,,
W,일학습병행자격,L5,광산환경관리,,,20V1,,
W,일학습병행자격,L3,광산보안·화약류관리,,,20V1,,
W,일학습병행자격,L5,광산보안·화약류관리,,,20V1,,
W,일학습병행자격,L3,태양광에너지생산기술,,,20V1,,
W,일학습병행자격,L5,태양광에너지생산기술,,,20V1,,
W,일학습병행자격,L5,태양열에너지생산기술,,,20V1,,
W,일학습병행자격,L5,연료전지에너지생산기술,,,20V1,,
W,일학습병행자격,L5,바이오에너지생산기술,,,20V1,,
W,일학습병행자격,L5,해양에너지생산기술,,,20V1,,
W,일학습병행자격,L5,풍력에너지생산기술,,,20V1,,
W,일학습병행자격,L5,폐자원에너지생산기술,,,20V1,,
W,일학습병행자격,L3,산업안전관리,,,20V1,,
W,일학습병행자격,L3,산업보건관리,,,20V1,,
W,일학습병행자격,L3,비파괴검사관리,,,20V1,,
W,일학습병행자격,L3,수도작재배,,,20V1,,
W,일학습병행자격,L5,전기설계,,,ver1.0,,
W,일학습병행자격,L5,전기설비시공,,,ver1.0,,
W,일학습병행자격,L5,전력계통설계,,,ver1.0,,
W,일학습병행자격,L5,전자기기기구개발,,,ver1.0,,
W,일학습병행자격,L5,전자기기기획,,,ver1.0,,
W,일학습병행자격,L5,전자기기소프트웨어개발,시스템,,ver1.0,,
W,일학습병행자격,L5,전자기기하드웨어개발,,,ver1.0,,
W,일학습병행자격,L4,디스플레이개발,,,ver1.0,,
W,일학습병행자격,L4,디스플레이생산,,,ver1.0,,
W,일학습병행자격,L4,반도체설계,,,ver1.0,,
W,일학습병행자격,L4,전자기기생산,,,ver1.0,,
W,일학습병행자격,L4,전자기기소프트웨어개발,시스템,,ver1.0,,
W,일학습병행자격,L3,디스플레이생산,,,ver1.0,,
W,일학습병행자격,L3,반도체설계,,,ver1.0,,
W,일학습병행자격,L3,반도체제조운영,,,ver1.0,,
W,일학습병행자격,L3,자동제어기기제작,,,ver1.0,,
W,일학습병행자격,L3,전기설계,,,ver1.0,,
W,일학습병행자격,L3,전기시공,,,ver1.0,,
W,일학습병행자격,L3,전기철도신호시공,,,ver1.0,,
W,일학습병행자격,L3,전자기기하드웨어개발,,,ver1.0,,
W,일학습병행자격,L2,자동제어기기제작,,,ver1.0,,
W,일학습병행자격,L2,전기철도신호시공,,,ver1.0,,
W,일학습병행자격,L2,전자기기서비스,,,ver1.0,,
W,일학습병행자격,L2,전자기기소프트웨어개발,,,ver1.0,,
W,일학습병행자격,L2,전자기기제작,,,ver1.0,,
W,일학습병행자격,L5,방송기술운용,,,ver1.0,,
W,일학습병행자격,L5,SW분석설계,,,ver1.0,,
W,일학습병행자격,L4,무선통신시공,,,ver1.0,,
W,일학습병행자격,L4,방송기술운용,,,ver1.0,,
W,일학습병행자격,L4,방송제작운용,,,ver1.0,,
W,일학습병행자격,L4,유선통신시공,,,ver1.0,,
W,일학습병행자격,L4,임베디드SW개발,,,ver1.0,,
W,일학습병행자격,L4,SW개발,,,ver1.0,,
W,일학습병행자격,L3,무선통신시공,,,ver1.0,,
W,일학습병행자격,L3,무선통신운용,,,ver1.0,,
W,일학습병행자격,L3,이동식크레인정비,,,ver1.0,,
W,일학습병행자격,L3,지게차정비,,,ver1.0,,
W,일학습병행자격,L3,해양측량관측,,,ver1.0,,
W,일학습병행자격,L3,해양환경보전관리,,,ver1.0,,
W,일학습병행자격,L2,강구조시공,,,ver1.0,,
W,일학습병행자격,L2,건축도장시공,,,ver1.0,,
W,일학습병행자격,L2,건축설비시공,,,ver1.0,,
W,일학습병행자격,L2,구조물해체,,,ver1.0,,
W,일학습병행자격,L2,궤도시공,,,ver1.0,,
W,일학습병행자격,L2,단열시공,,,ver1.0,,
W,일학습병행자격,L2,목공·수장시공,,,ver1.0,,
W,일학습병행자격,L2,미장·방수타일시공,,,ver1.0,,
W,일학습병행자격,L2,산업용크레인조종,,,ver1.0,,
W,일학습병행자격,L2,상하수도시공,,,ver1.0,,
W,일학습병행자격,L2,수중구조물및준설,,,ver1.0,,
W,일학습병행자격,L2,조경,,,ver1.0,,
W,일학습병행자격,L2,지게차조종,,,ver1.0,,
W,일학습병행자격,L2,창호시공,,,ver1.0,,
W,일학습병행자격,L2,천공기조종,,,ver1.0,,
W,일학습병행자격,L2,철강재시공,,,ver1.0,,
W,일학습병행자격,L2,콘크리트공기계조종,,,ver1.0,,
W,일학습병행자격,L2,토공·포장,,,ver1.0,,
W,일학습병행자격,L2,토공장비조종,,,ver1.0,,
W,일학습병행자격,L6,기계가공마스터,,,ver1.0,,
W,일학습병행자격,L5,기계생산관리,,,ver1.0,,
W,일학습병행자격,L4,수동용접,가스메탈아크용접,,ver2.0,,
W,일학습병행자격,L2,자동용접,서브머지드아크용접,,ver2.0,,
W,일학습병행자격,L2,자동용접,로봇용접,,ver2.0,,
W,일학습병행자격,L4,자동용접,서브머지드아크용접,,ver2.0,,
W,일학습병행자격,L4,자동용접,로봇용접,,ver2.0,,
W,일학습병행자격,L4,세라믹제조,,,ver2.0,,
W,일학습병행자격,L2,세라믹제조,,,ver2.0,,
W,일학습병행자격,L2,유리재료제조,,,ver2.0,,
W,일학습병행자격,L4,유리재료제조,,,ver2.0,,
W,일학습병행자격,L2,탄소제품제조,,,ver2.0,,
W,일학습병행자격,L4,탄소제품제조,,,ver2.0,,
W,일학습병행자격,L5,수산자원관리,,,ver2.0,,
W,일학습병행자격,L5,기계품질경영,,,ver2.0,,
W,일학습병행자격,L3,승강기유지관리,,,ver2.0,,
W,일학습병행자격,L4,승강기설치·유지관리,,,ver1.0,,
W,일학습병행자격,L3,공연무대의상,,,ver2.0,,
W,일학습병행자격,L5,건축설비,,,ver2.0,,
W,일학습병행자격,L2,조경,,,ver2.0,,
W,일학습병행자격,L2,토공장비조종,,,ver2.0,,
W,일학습병행자격,L3,주얼리캐드원형,,,ver2.0,,
W,일학습병행자격,L5,소음진동관리,,,ver2.0,,
W,일학습병행자격,L3,산업환경보건,,,ver2.0,,
W,일학습병행자격,L5,환경컨설턴트,,,ver2.0,,
W,일학습병행자격,L3,기업교육,,,ver2.0,,
W,일학습병행자격,L5,이러닝콘텐츠개발,,,ver2.0,,
W,일학습병행자격,L2,자동차차체정비,,,ver1.0,,
W,일학습병행자격,L5,소방공사관리,,,ver2.0,,
W,일학습병행자격,L5,의료기관의료기기안전관리,,,ver2.0,,
W,일학습병행자격,L5,금속재료설계,,,ver1.0,,
W,일학습병행자격,L3,철강재시공,,,ver2.0,,
W,일학습병행자격,L5,건축설계,,,ver2.0,,
W,일학습병행자격,L2,단열시공,,,ver2.0,,
W,일학습병행자격,L2,열간압연,,,ver2.0,,
W,일학습병행자격,L2,비철금속습식제련,,,ver2.0,,
W,일학습병행자격,L2,열처리,,,ver2.0,,
W,일학습병행자격,L5,냉동공조운영관리,,,ver2.0,,
W,일학습병행자격,L4,선박선체건조,,,ver2.0,,
W,일학습병행자격,L5,항공기부품제작,,,ver2.0,,
W,일학습병행자격,L3,스포츠선수관리,,,ver2.0,,
W,일학습병행자격,L4,식품품질관리,,,ver2.0,,
W,일학습병행자격,L3,카지노딜러,,,ver2.0,,
W,일학습병행자격,L3,버섯재배,,,20V1,,
W,일학습병행자격,L5,농촌체험,,,20V1,,
W,일학습병행자격,L3,종자유통,,,20V1,,
W,일학습병행자격,L5,종자유통,,,20V1,,
W,일학습병행자격,L3,씨앗생산,,,20V1,,
W,일학습병행자격,L5,씨앗생산,,,20V1,,
W,일학습병행자격,L3,식물육종,,,20V1,,
W,일학습병행자격,L5,식물육종,,,20V1,,
W,일학습병행자격,L3,가금사육,,,20V1,,
W,일학습병행자격,L3,한우사육,,,20V1,,
W,일학습병행자격,L3,말사육,,,20V1,,
W,일학습병행자격,L2,펄프·종이제조,,,20V1,,
W,일학습병행자격,L6,디지털디자인디렉터,,,20V1,,
W,일학습병행자격,L6,기계시스템설계,,,20V1,,
W,일학습병행자격,L6,기계설비제어,,,20V1,,
W,일학습병행자격,L6,SW아키텍트,,,20V1,,
W,일학습병행자격,L6,임베디드SW개발,,,20V1,,
W,일학습병행자격,L6,IT프로젝트관리,,,20V1,,
W,일학습병행자격,L6,스마트팩토리시스템관리,,,20V1,,
W,일학습병행자격,L4,청소년상담복지,,,ver1.0,,
S,국가전문자격,기술지도사,기술지도사,정보기술관리,,,,
W,일학습병행자격,L2,3D프린터운용,,,22V1,,
W,일학습병행자격,L5,가상훈련콘텐츠SW개발,,,22V1,,
W,일학습병행자격,L5,블록체인서비스개발,,,22V1,,
W,일학습병행자격,L5,빅데이터분석,,,22V1,,
W,일학습병행자격,L5,빅데이터구축·운영엔지니어링,,,22V1,,
W,일학습병행자격,L4,스마트물류운영·관리,,,22V1,,
W,일학습병행자격,L3,스마트팜개발,,,22V1,,
W,일학습병행자격,L5,스마트팜개발,,,22V1,,
W,일학습병행자격,L5,인공지능개발,,,22V1,,
W,일학습병행자격,L5,자율주행소프트웨어개발,,,22V1,,
W,일학습병행자격,L3,커넥티드카소프트웨어개발,,,22V1,,
W,일학습병행자격,L4,기장의장,,,22V2,,
W,일학습병행자격,L3,방송제작운용,,,ver1.0,,
W,일학습병행자격,L3,유선통신시공,,,ver1.0,,
W,일학습병행자격,L2,무선통신운용,,,ver1.0,,
W,일학습병행자격,L5,식품가공연구개발,,,ver1.0,,
W,일학습병행자격,L5,제과,,,ver1.0,,
W,일학습병행자격,L5,제빵,,,ver1.0,,
W,일학습병행자격,L3,건강기능식품가공,원료분말제조,,ver1.0,,
W,일학습병행자격,L3,김치반찬가공,김치절임,,ver1.0,,
W,일학습병행자격,L3,김치반찬가공,반찬,,ver1.0,,
W,일학습병행자격,L3,두류식품가공,,,ver1.0,,
W,일학습병행자격,L3,떡제조,,,ver1.0,,
W,일학습병행자격,L3,면류식품가공,,,ver1.0,,
W,일학습병행자격,L3,목공예,,,ver1.0,,
W,일학습병행자격,L5,풍력에너지생산기술,,,ver1.0,,
W,일학습병행자격,L5,철도차량설계,,,ver1.0,,
W,일학습병행자격,L2,선박선체건조,,,ver1.0,,
W,일학습병행자격,L2,압연,열간압연,,ver1.0,,
W,일학습병행자격,L3,플라스틱제품제조,사출,,ver1.0,,
W,일학습병행자격,L4,전자기기소프트웨어개발,응용,,ver1.0,,
W,일학습병행자격,L3,곡물가공,,,ver1.0,,
W,일학습병행자격,L6,디지털디자인디렉터,,,ver2.0,,
W,일학습병행자격,L6,기계시스템설계,,,ver2.0,,
W,일학습병행자격,L6,기계설비제어,,,ver2.0,,
W,일학습병행자격,L6,SW아키텍트,,,ver2.0,,
W,일학습병행자격,L6,IT프로젝트관리,,,ver2.0,,
W,일학습병행자격,L3,평생교육프로그램개발운영,,,ver1.0,,
W,일학습병행자격,L5,텍스타일디자인,,,ver1.0,,
W,일학습병행자격,L4,역시설물유지보수,,,ver1.0,,
W,일학습병행자격,L5,중식조리,,,ver1.0,,
W,일학습병행자격,L4,실용음악예술,보컬디렉팅,,ver1.0,,
W,일학습병행자격,L4,애니메이션제작,,,ver1.0,,
W,일학습병행자격,L4,음악제작,,,ver1.0,,
W,일학습병행자격,L4,학예,,,ver1.0,,
W,일학습병행자격,L3,공연기계장치,,,ver1.0,,
W,일학습병행자격,L3,공연무대의상,,,ver1.0,,
W,일학습병행자격,L5,화학물질분석,,,ver2.0,,
W,일학습병행자격,L3,화학물질분석,,,ver2.0,,
W,일학습병행자격,L5,화학물질취급관리,,,ver2.0,,
W,일학습병행자격,L3,화학물질취급관리,,,ver2.0,,
W,일학습병행자격,L5,화학공정유지운영,,,ver2.0,,
W,일학습병행자격,L3,기초석유화학제품제조,,,ver2.0,,
W,일학습병행자격,L5,기초석유화학제품제조,,,ver2.0,,
W,일학습병행자격,L3,고분자복합재료제조,,,ver2.0,,
W,일학습병행자격,L5,고분자복합재료제조,,,ver2.0,,
W,일학습병행자격,L3,고분자제품제조,,,ver2.0,,
W,일학습병행자격,L5,고분자제품제조,,,ver2.0,,
W,일학습병행자격,L3,의약품제조,,,ver2.0,,
